price_date,o_meat_beef,h_meat_beef,l_meat_beef,c_meat_beef,inflation_meat_beef
2012-03-01,117916.07280487806,118358.85292682926,117436.33060975609,117785.0675609756,0.09695121951219512
2012-04-01,117865.65207317074,118318.1313414634,117385.045,117754.03963414633,-0.19707317073170733
2012-05-01,117828.41865853658,118274.27353658536,117235.26121951219,117493.7819512195,-0.45219512195121947
2012-06-01,117574.18951219511,118079.4037804878,117039.78963414633,117574.89329268293,-0.42597560975609755
2012-07-01,117644.57756097561,118126.93463414635,117120.94670731708,117554.41097560975,-0.45109756097560977
2012-08-01,117631.69231707316,118147.80024390243,117126.18719512195,117647.04975609756,-0.42292682926829267
2012-09-01,117716.6237804878,118194.7156097561,117203.68865853659,117582.65975609755,-0.13768292682926828
2012-10-01,117658.05451219513,118113.7725609756,117175.81012195122,117548.10670731707,-0.0651219512195122
2012-11-01,117634.9336585366,118153.46573170731,117147.94219512196,117751.84731707317,0.19414634146341464
2012-12-01,117807.45695121952,118408.7169512195,117312.66012195122,118067.3962195122,0.3332926829268293
2013-01-01,118141.91231707318,118676.23109756097,117591.6143902439,118141.18414634146,0.2752439024390244
2013-02-01,118208.80658536586,118711.05292682926,117699.61792682926,118196.26902439025,0.30914634146341463
2013-03-01,118276.94097560976,118754.30085365854,117826.79987804878,118293.01853658535,0.438780487804878
2013-04-01,118340.18048780489,118787.06170731707,117790.95829268293,118099.06280487805,0.2974390243902439
2013-05-01,118160.1186585366,118622.45512195122,117629.57292682928,118026.35707317073,0.4565853658536585
2013-06-01,118092.80731707317,118557.71670731707,117608.6368292683,118072.40231707317,0.42500000000000004
2013-07-01,118142.54585365854,118600.79731707319,117650.40036585365,118023.90000000001,0.39963414634146344
2013-08-01,118095.76841463415,118545.28109756099,117508.73134146343,117809.20829268293,0.1448780487804878
2013-09-01,117905.86414634145,118429.90475609756,117337.14182926831,117779.95902439025,0.17024390243902437
2013-10-01,117847.90975609755,118329.90463414634,117320.7956097561,117669.11585365854,0.10695121951219512
2013-11-01,117756.72804878048,118259.48365853658,117262.27060975609,117803.10292682926,0.045853658536585365
2013-12-01,117880.76963414633,118368.56573170732,117290.1425609756,117684.15817073171,-0.3234146341463415
2014-01-01,117763.81182926829,118259.20426829268,117231.23609756096,117624.72280487804,-0.4380487804878049
2014-02-01,117699.0668292683,118167.7912195122,117221.90585365852,117641.74475609757,-0.4691463414634146
2014-03-01,117712.12207317073,118366.59390243901,117248.83463414633,118116.35731707318,-0.15060975609756097
2014-04-01,118152.11,118651.44621951219,117652.29463414634,118051.65524390244,-0.03743902439024391
2014-05-01,118135.47524390245,118611.60280487804,117654.83963414634,118144.35963414634,0.09939024390243903
2014-06-01,118210.87085365853,118681.10182926829,117686.01987804878,118101.46268292682,0.02609756097560976
2014-07-01,118179.42256097561,118655.16097560975,117681.7993902439,118145.65012195123,0.10463414634146341
2014-08-01,118202.00524390243,118695.58402439025,117709.10756097561,118213.97682926829,0.3410975609756097
2014-09-01,118285.11756097562,118760.505,117788.87426829268,118231.86487804879,0.38731707317073166
2014-10-01,118290.09487804877,118752.55963414635,117782.72719512196,118173.0118292683,0.42707317073170736
2014-11-01,118255.67402439023,118711.33134146342,117767.05756097562,118086.8524390244,0.24170731707317072
2014-12-01,118151.88951219512,118611.66475609755,117582.01170731708,117917.37548780486,0.19865853658536584
2015-01-01,117993.03987804877,118468.30439024391,117479.67499999999,117818.20658536584,0.1674390243902439
2015-02-01,117888.60548780489,118349.73109756097,117380.24109756097,117732.51341463414,0.07890243902439026
2015-03-01,117816.12756097563,118285.37024390243,117244.98926829267,117516.17804878048,-0.5060975609756098
2015-04-01,117602.89329268293,118106.16219512196,117057.60146341464,117522.8262195122,-0.44646341463414635
2015-05-01,117599.74292682926,118117.31768292683,117082.05768292684,117563.75963414634,-0.4878048780487805
2015-06-01,117645.16353658537,118544.47902439024,117187.37609756098,118401.80548780489,0.25658536585365854
2015-07-01,118460.09000000001,119446.77902439026,117904.04219512196,119307.06878048781,0.9868292682926829
2015-08-01,119340.09731707317,120016.50414634147,118724.31463414634,119504.59048780488,1.0997560975609757
2015-09-01,119574.78499999999,120315.47975609756,119011.74207317072,119955.59000000001,1.468780487804878
2015-10-01,119987.01024390243,120554.53158536585,119231.55475609757,119473.0374390244,1.1114634146341464
2015-11-01,119549.8162195122,120119.56963414633,118729.1306097561,119015.37024390243,0.7904878048780487
2015-12-01,119071.49329268292,119632.79195121951,117993.01353658536,118138.23963414635,0.19402439024390244
2016-01-01,118223.21963414634,118864.49597560975,117382.08280487804,117657.56609756098,-0.13182926829268293
2016-02-01,117744.78951219513,118376.32121951219,117135.84109756099,117792.83707317074,0.055
2016-03-01,117865.67963414635,118427.4543902439,117307.68585365854,117876.34768292683,0.3086585365853659
2016-04-01,117951.14634146342,118450.70353658537,117399.50670731708,117777.63487804879,0.21817073170731707
2016-05-01,117869.41634146342,118376.31134146341,117240.12536585364,117575.98463414634,0.012560975609756098
2016-06-01,117678.56890243903,118235.88865853657,117150.21268292682,117765.55158536586,-0.5340243902439025
2016-07-01,117872.30378048781,118886.17829268292,116836.39231707317,117945.31451219511,-1.1453658536585367
2016-08-01,118031.01646341463,118962.09634146342,117014.51804878049,117876.68451219513,-1.3626829268292682
2016-09-01,117959.2693902439,119073.22548780488,117080.37963414635,118274.76280487806,-1.403780487804878
2016-10-01,118322.36292682927,119263.12719512195,117452.52414634147,118409.0930487805,-0.8870731707317074
2016-11-01,118460.80512195121,119364.71987804877,117495.02268292682,118359.265,-0.5480487804878048
2016-12-01,118402.12207317073,119222.0987804878,117622.99621951219,118485.2262195122,0.2924390243902439
2017-01-01,118535.57975609755,119358.92841463415,117675.2743902439,118436.55609756097,0.6656097560975609
2017-02-01,118480.6675609756,119328.68780487805,117737.8087804878,118592.27634146341,0.6841463414634147
2017-03-01,118629.03012195123,119576.8574390244,117827.08585365853,118805.05682926829,0.7995121951219513
2017-04-01,118848.98390243902,120092.01024390243,117513.30987804878,118602.4812195122,0.710609756097561
2017-05-01,118662.14243902439,119623.90487804876,117739.28646341464,118728.89731707318,0.9908536585365854
2017-06-01,118783.57,119496.15463414634,118082.89073170733,118838.83719512196,0.9179268292682926
2017-07-01,118895.77426829269,119493.95548780488,118301.09341463415,118931.3987804878,0.8860975609756098
2017-08-01,119003.24304878048,119601.71999999999,118385.10719512196,118986.28841463415,0.9926829268292684
2017-09-01,119081.39890243903,119662.35804878049,118513.46219512196,119125.9112195122,0.7893902439024391
2017-10-01,119188.89146341463,119726.35475609756,118622.2762195122,119029.95378048782,0.6076829268292683
2017-11-01,119102.82268292684,119670.20926829269,118537.97329268293,119134.08731707318,0.7597560975609756
2017-12-01,119211.0587804878,119803.77609756099,118686.68158536586,119335.59768292683,0.816829268292683
2018-01-01,119409.1006097561,119957.03951219513,118863.63243902438,119348.4906097561,0.8496341463414634
2018-02-01,119419.16487804877,119952.08146341464,118841.75573170732,119210.58,0.5990243902439024
2018-03-01,119289.32451219512,119823.85597560975,118746.91682926829,119269.51609756098,0.4639024390243902
2018-04-01,119318.19378048781,119823.015,118796.49353658537,119272.05841463414,0.5770731707317073
2018-05-01,119329.72792682926,119844.92268292683,118755.53231707317,119204.5593902439,0.39829268292682923
2018-06-01,119278.91804878048,119814.08219512196,118772.44207317074,119416.57707317073,0.4907317073170732
2018-07-01,119483.08865853658,120018.21012195123,118901.18256097562,119408.01475609757,0.40402439024390246
2018-08-01,119488.42926829268,120007.26512195122,118859.1024390244,119203.37707317073,0.18609756097560975
2018-09-01,119293.29439024391,119870.95670731706,118691.46182926829,119283.52841463414,0.135
2018-10-01,119320.4936585366,120022.31853658536,118786.31731707316,119668.56353658538,0.5395121951219513
2018-11-01,119732.24792682927,120302.1181707317,119096.5230487805,119542.1356097561,0.3491463414634146
2018-12-01,119628.34987804877,120590.50158536587,119061.44585365854,120276.91634146342,0.7937804878048781
2019-01-01,120317.62414634146,121044.89926829269,119667.83,120490.53426829269,0.9582926829268292
2019-02-01,120550.78731707318,121135.38170731708,119910.01829268293,120329.6769512195,0.9379268292682926
2019-03-01,120397.97353658537,121041.98658536586,119843.56719512196,120625.89195121951,1.1390243902439026
2019-04-01,120648.64182926831,121182.60841463416,119999.12,120346.43829268293,0.8992682926829267
2019-05-01,120428.23804878048,121019.50987804879,119775.67036585367,120329.25426829267,0.9451219512195121
2019-06-01,120383.70902439025,121042.93804878049,119830.99682926829,120625.05073170732,1.0113414634146343
2019-07-01,120670.7819512195,121297.15170731707,120056.87012195121,120742.25414634147,1.118048780487805
2019-08-01,120809.61646341464,121449.24085365854,120136.15207317074,120716.71707317074,1.2734146341463415
2019-09-01,120766.65134146341,121383.42256097561,120182.55426829268,120856.72536585366,1.321341463414634
2019-10-01,120920.9206097561,121527.82853658537,120384.62890243903,121046.47207317075,1.1557317073170732
2019-11-01,121125.73597560976,121734.54012195123,120588.06585365854,121232.69621951219,1.409390243902439
2019-12-01,121277.88975609755,121984.72304878048,120650.06439024389,121547.9418292683,1.048292682926829
2020-01-01,121600.41390243902,122813.99853658538,119775.34463414634,120908.90878048779,0.33231707317073167
2020-02-01,120987.85634146343,122225.85829268294,119547.28597560975,120708.65536585366,0.2919512195121951
2020-03-01,120782.01451219512,121887.24841463413,119783.58707317074,120980.58682926829,0.2551219512195122
2020-04-01,120987.51329268292,121949.13073170732,120079.82024390243,121019.6393902439,0.5218292682926831
2020-05-01,121041.14207317073,122177.78317073171,120179.01219512195,121517.12121951219,0.9491463414634146
2020-06-01,121475.15743902439,122488.14560975609,120297.2956097561,121218.67634146342,0.4639024390243903
2020-07-01,121295.8168292683,122264.31670731708,120434.50914634146,121360.00719512194,0.4829268292682926
2020-08-01,121433.01073170733,122341.9656097561,120539.83158536584,121517.73573170732,0.6286585365853659
2020-09-01,121551.47634146342,122568.37926829267,120624.1325609756,121606.30902439024,0.5892682926829268
2020-10-01,121686.71609756099,122637.20000000001,120932.06987804879,121874.53768292682,0.6543902439024389
2020-11-01,121953.39317073171,122957.74695121951,121232.61341463415,122290.65817073171,0.8508536585365855
2020-12-01,122342.94426829267,123310.02682926829,121536.03109756099,122527.03292682926,0.7890243902439025
2021-01-01,122583.30987804878,123732.74170731708,121764.03024390244,123136.22829268294,1.882439024390244
2021-02-01,123159.15780487804,124442.30731707317,122238.95353658537,123625.28426829269,2.53390243902439
2021-03-01,123649.29963414634,125022.57292682928,122763.13646341463,124315.88487804879,2.8695121951219513
2021-04-01,124355.9480487805,125967.49975609756,123397.02451219512,125341.5668292683,3.702560975609756
2021-05-01,125330.53939024391,127371.57475609757,124452.65219512196,127069.75597560976,4.676829268292683
2021-06-01,127040.43097560975,128502.25609756098,125712.80524390243,127217.98695121951,5.056951219512196
2021-07-01,127285.56707317074,128501.81219512195,126130.6106097561,127379.38341463414,5.081463414634147
2021-08-01,127427.72073170732,128529.17621951218,126527.45682926828,127643.20768292682,5.153414634146341
2021-09-01,127663.36987804878,128545.29048780489,126756.90146341463,127587.34097560977,5.012195121951219
2021-10-01,127604.15975609755,128486.85268292682,126718.52134146342,127641.45597560976,4.8100000000000005
2021-11-01,127700.91012195122,128534.4630487805,126914.16365853658,127870.09146341463,4.6414634146341465
2021-12-01,127904.51158536585,128924.08097560976,127109.36,128228.78243902439,4.7057317073170735
2022-01-01,128311.50329268292,129319.01451219512,127480.05158536586,128543.55719512195,4.419878048780488
2022-02-01,128585.29804878047,129987.18975609756,127694.3218292683,129307.45792682927,4.625487804878049
2022-03-01,129334.33463414633,131492.67670731706,128334.73987804879,130865.88292682928,5.291951219512195
2022-04-01,130878.8469512195,133546.88341463415,129895.05170731708,133342.4201219512,6.41670731707317
2022-05-01,133311.78670731708,136230.01695121953,132030.39975609755,135848.17487804877,6.950121951219511
2022-06-01,135755.91804878047,138002.2032926829,134399.3156097561,137101.4801219512,7.793414634146341
2022-07-01,137078.5742682927,138642.49292682926,135611.72158536586,137316.6213414634,7.85390243902439
2022-08-01,137248.64158536584,138445.47146341464,135970.05292682926,136964.84951219513,7.376951219512195
2022-09-01,136946.1437804878,137985.34914634147,135807.09170731707,136677.08219512194,7.194878048780488
2022-10-01,136668.91097560976,137566.49926829268,135515.76024390245,136250.65353658536,6.811585365853658
2022-11-01,136247.11487804877,137102.61280487804,135211.62670731707,135959.72085365854,6.374634146341464
2022-12-01,136001.745,137199.61085365852,135100.575,136436.40268292683,6.458780487804878
2023-01-01,136500.79926829267,137436.62280487805,135602.26231707318,136636.13353658534,6.354146341463414
2023-02-01,136751.74780487805,137698.76036585367,135880.7075609756,136855.14024390245,5.916219512195122
2023-03-01,136958.0229268293,138031.15792682927,136097.62987804879,137370.56036585366,5.045121951219512
2023-04-01,137465.93219512195,138949.37268292683,136579.70695121953,138262.1345121951,3.739634146341463
2023-05-01,138340.06963414635,139482.08024390243,137100.8675609756,138132.03414634147,1.750609756097561
2023-06-01,138178.66914634145,139200.26060975608,137117.03999999998,138019.57841463413,0.7398780487804878
2023-07-01,138092.53487804878,139095.95853658536,137031.1918292683,137920.97609756095,0.48817073170731706
